Data,Valor,Identificador,Descrição
07/05/2026,157.07,6a08e1cd-ebfe-44cb-ba56-a43335d6030b,Transferência recebida pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,482.14,59d8ca85-3382-4516-8a2b-f27a84cb80b0,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,-261.90,97ff8025-6055-499c-b55a-846950882c1e,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,343.67,f1049ff8-f761-4efe-8e25-7443a67c4313,Transferência recebida pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-406.28,80d65b6d-c83e-4ad7-92ab-cb442ffaaa53,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-121.41,fc42b224-db38-4da7-8df3-ece541410165,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,-252.12,a4f339cc-97dc-485e-9782-91e1a4fae86b,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,-285.50,1aed659c-4406-44a1-ac20-06691322ce30,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-373.47,f06ded2a-852b-49bf-8916-fef24b7feb26,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,-193.16,9c5ceabd-9416-4879-83a3-d00855c12d45,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,-275.10,f225791b-c980-4908-be14-f56a727ba58b,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,456.23,9200907e-7c03-4811-b5f6-3fb1b2ec7721,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,-220.14,7b7d40e0-1f72-4b78-a176-bfc6cca08dea,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-177.84,82304598-dae3-42ef-8c55-86406034241d,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-220.45,5088715b-9673-438c-8c6c-9ce61656b374,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-96.72,3b2c9c5c-79ce-4622-ace0-dca370cc0c59,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-302.44,c01b682e-623c-400b-81e6-1a7c0da1e508,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,280.55,a7e58fa9-48e9-4a6a-8140-4c30d52c6866,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,-456.99,e176602b-34d8-4c8e-b008-7256e22533c1,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,290.33,d106e362-8965-4ab9-8caa-d5d075b8c47d,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,-257.16,f44837c1-a5bd-4335-a689-8d8d2001e08b,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,225.81,16d2f226-dae8-4b63-8202-5ef140e74cb8,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-174.30,04eb68fd-5897-43d1-97a6-1ddd3c0b5e95,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,474.62,85289ba5-8f11-4e1b-882b-cba5b7529215,Transferência recebida pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,-177.15,16a188b4-a42a-4364-8e49-201e8603fe26,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,-110.30,c8b05919-8dcb-472c-8aa2-3da2e91a39fa,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,-278.97,ef1b3168-4bb0-4608-8ee2-29f55fa1f840,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,-428.16,f1d120d4-6557-4381-af88-a31dfc1d6ba3,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,-460.01,3a9a79dd-c5bf-4492-8885-28a12d952750,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,-200.93,8faba9e1-3db7-4ad7-8abb-9f6e2c76dd8e,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,227.37,8cf52546-5b8d-43ec-a29a-0ee6af2147d5,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,62.14,02fd95d1-1eb5-47fb-b8b0-fe51786dc397,Transferência recebida pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,-174.79,160e6b6a-cdad-4c67-9e79-8f9bdb9be8ee,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,-80.84,670fcf47-7d25-453a-bf11-a65c365660bd,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,-99.18,c8d5977d-0eac-4a80-b808-00566038631c,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,336.48,4a98c947-a655-4ff1-936e-4a40df05947e,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
07/05/2026,461.02,3eb75553-bfa1-46b9-8d20-c6f54881dfa6,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,-211.27,6f73cfa5-e9cb-435a-b8f6-acda9eaaaebe,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
07/05/2026,-45.55,bcd7fa4a-794f-4fa2-9b75-faaa2babf4b2,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
07/05/2026,189.67,1369b306-3efc-4f12-9a71-57d2f4771e17,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,290.15,fd7142c0-629a-4fef-9070-7ac53cb84c30,Transferência recebida pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,334.56,2a753aac-a5b9-4957-8a88-737240ee26e2,Transferência recebida pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
07/05/2026,-355.80,877c03e9-11f1-4f19-a7ac-d3541804545e,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-81.45,9a72a3da-b086-4814-9ef5-5fdb95a356d8,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-465.44,7344fa02-c0d2-4284-b5f7-23fb5b379e7d,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-350.45,1f08a1fb-840d-4491-a7be-77c13747a95e,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-495.29,268d6343-7c15-4120-af95-1b78a1be3112,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,221.27,4e8a5b8b-7682-45d3-9c7a-28a66a0bf6f1,Transferência recebida pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-380.26,f353fc26-cb83-42f1-9064-3cb651d76440,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-69.63,e37f1538-acfd-4561-b480-4bb984948e0b,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-23.06,4f49f638-8a88-4ba3-b3f1-1334a4fbaf49,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-498.45,70082918-290e-4ef6-ad55-e70435902cfb,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,445.38,de529073-d3b4-46dc-a340-f10697501d2d,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-348.03,e24d8334-7e1b-4707-89d5-3833c5824673,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-138.90,68f473a2-7039-4160-a91a-870a203d8843,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,226.09,55b262aa-4a97-4226-95ab-e4d3463680a2,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-269.81,6260a5c8-4b4d-4a30-a503-572a5440a402,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-182.85,af4147c2-2599-4193-a8e1-9276e0c1b8d8,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-48.32,c2b7b0d9-96fb-4947-85fe-12edb9d40d31,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-104.75,3e917fab-e393-48d7-a2c0-4c2706469874,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-279.45,79399cf1-78e8-4fb2-85f3-2fe4368b730e,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,436.38,6ae3e405-4ae5-4ae3-97fc-fa3baf646a5c,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-168.90,8f9dffe0-e295-425c-b5ad-be7e1ac9f35a,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,445.56,af2d01c9-a4c7-49cb-8bf8-1a6b90e03009,Transferência recebida pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,437.75,4d6f2088-96b6-4722-b5d2-f0b9674a79da,Transferência recebida pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-483.41,0ae730e4-9cd8-4f18-b49a-cbcc964506b4,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,33.98,c42bae7f-38ae-4d56-a653-345d59bdc3fa,Transferência recebida pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-82.21,ac5532f7-2c5a-4803-b212-e69bebc917c8,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-233.52,4e58d8b7-abb2-4214-b88a-c0ff8ba8058a,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,281.06,18abf288-6536-4ad6-8752-c5ade6546254,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,328.59,deaf8347-71f5-42fd-bc9b-894247895009,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-208.38,1e29aab2-3ab4-4240-a19c-c46fb3b5b61f,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-114.44,fd1ce549-76fb-4bc9-83d1-e9796ddc16bd,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,22.86,e795a00a-46f8-4156-b356-78cce8963ecd,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-473.15,801fc641-fae8-49e3-8ba4-b654854d6e4c,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,402.37,0ed49195-8900-4727-81bc-fdc4473b23f8,Transferência recebida pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-206.98,4c8cfb6b-b627-46cb-b941-3ea3abc5d7c2,Transferência enviada pelo Pix - Ana Paula Lima - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,187.24,4a1ac1d4-ab16-45e0-8d5c-85e89b4d5603,Transferência recebida pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-160.90,6c0c0776-2271-4719-86b4-f5b364484e84,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-334.50,524f6807-41fe-4ab4-818b-366b5a3ad3d2,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,381.88,aa0ea34f-7d68-4a75-ac48-08984af400f6,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,173.15,5e23174c-7b50-4c78-9e9b-aae8184183af,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-311.29,dcb4a2c6-0479-4d29-922d-d479486699dd,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-407.10,42a3bd40-2a48-44d9-b827-5ad83b13ce28,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-289.64,882559e6-77d1-4072-aced-41932cc18b94,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,125.46,f6997e6d-f320-49b2-9aeb-5cc766e99bee,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-20.97,9645361b-a573-4b6b-91bc-edcbbd46c34e,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-144.22,1f0516b5-d2f8-496a-941c-c5fc40231ed7,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,12.27,db4c495a-459a-4c0e-8ea0-b827e0d53037,Transferência recebida pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-467.31,69279af7-928c-49f2-a4bc-3948c2b3d0ae,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-357.58,0f3a286d-196f-4a2c-bb45-ff3291222439,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,42.02,46d0760c-86ac-4625-80e3-244d14b52058,Transferência recebida pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-49.60,8fdb6157-01e2-4cd6-9dbb-6a074af70ec4,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,277.57,6a9c6fc8-cada-4022-99f0-2474510ae9ea,Transferência recebida pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-173.18,07a27fe2-dd34-4127-845e-bec2938f1622,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-277.97,aa5637dd-f242-4497-baaa-c30304ca0f00,Transferência enviada pelo Pix - Mercadinho Preço Bom - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-401.56,cdca9f50-2b18-4e01-a177-9bda449ea82f,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-483.80,e0d4ee31-c81f-4332-b540-cf9fa639c84a,Transferência enviada pelo Pix - Maria Silva Santos - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-174.39,ac98b852-36ff-4871-9b5e-30b477d7c672,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,418.56,7f94118d-de6b-469e-bedd-3a1b2c47900b,Transferência recebida pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-56.90,1a9b5543-7256-4891-a470-dc368f42938a,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,207.76,4a2de1fc-e6a2-479c-b064-d4f281fe2080,Transferência recebida pelo Pix - Ana Paula Lima - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-193.44,539eb96d-9882-49df-8459-72ed3727e3de,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-273.29,6490fd4e-0367-4b5c-82e3-104a7bc1e620,Transferência enviada pelo Pix - Valdivan Santos Almeida - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-59.79,0e028162-e0bd-46c4-936e-591ac2708cee,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-282.87,199ad610-190e-4a9c-9783-90dff0ed3c69,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-87.10,ed8efc61-722e-4b76-a5cf-582bc9ee0e86,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-119.87,e2f87015-490b-41a5-a8c4-dbeba2d70505,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,-475.26,569604f2-5692-4922-a8d4-871215347155,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-475.69,2a46a4f8-3373-4e92-8b07-efbcc0d7a916,Transferência enviada pelo Pix - Ana Paula Lima - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,45.80,3ee88143-0345-4cd5-87da-a7b100878866,Transferência recebida pelo Pix - Ana Paula Lima - •••.349.203-•• - BCO DO BRASIL S.A. (0001) Agência: 2555 Conta: 39716-4
08/05/2026,-333.58,f9697a01-98fe-48c2-8d0b-53fec87df376,Transferência enviada pelo Pix - COMERCIAL SAO BERNARDO LTDA - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,-315.07,5e5814d9-b9c5-443f-87e2-a3bd74282f45,Transferência enviada pelo Pix - Valdivan Santos Almeida - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-153.81,b4a79006-bbfa-46c4-ad76-43570653e1d4,Transferência enviada pelo Pix - Mercadinho Preço Bom - •••.349.203-•• - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-123.80,e815f771-3a62-450d-8da3-da9b60d91dbe,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,349.19,b5f5a28d-d36d-4b5c-951a-8c7cd5782d15,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,408.05,fd41f30b-2703-4f9b-8e4f-91e6b9bba395,Transferência recebida pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - NU PAGAMENTOS - IP (0260) Agência: 1 Conta: 77345795-4
08/05/2026,140.96,82b4afd9-4f1c-48d8-b803-fa0361ca23d6,Transferência recebida pelo Pix - Maria Silva Santos - •••.349.203-•• - ITAU UNIBANCO S.A. (0341) Agência: 0100 Conta: 12345-6
08/05/2026,244.11,b2522411-e762-46a7-8e6b-4b7ee4174b34,Transferência recebida pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-157.82,36d893ef-d12e-4fc1-912e-5f26e02e12dc,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-245.84,963a1e8e-0f02-4df6-a102-02cd0e288d9b,Transferência enviada pelo Pix - Leandro Oliveira Cardoso - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
08/05/2026,-130.37,77d9702d-fd25-4437-9783-810d4f64a9ee,Transferência enviada pelo Pix - Maria Silva Santos - 11.289.988/0001-77 - BANCO BRADESCO S.A. (0237) Agência: 1234 Conta: 56789-0
